trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8725F3520319:2024-12-17T00:21:46Z,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87474155,5,,0,0,
OCESN8725F3520319:2024-12-17T00:21:46Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87474098,6,,1,0,
OCESN8725F3520320:2024-12-12T00:26:49Z,15:03:00,15:03:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8725F3520320:2024-12-12T00:26:49Z,17:25:00,17:28:00,StopPoint:OCETGV INOUI-87476606,1,,0,0,
OCESN8725F3520320:2024-12-12T00:26:49Z,17:38:00,17:41:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8725F3520320:2024-12-12T00:26:49Z,17:57:00,18:00:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8725F3520320:2024-12-12T00:26:49Z,18:10:00,18:13:00,StopPoint:OCETGV INOUI-87476317,4,,0,0,
OCESN8725F3520320:2024-12-12T00:26:49Z,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87474155,5,,0,0,
OCESN8725F3520320:2024-12-12T00:26:49Z,18:41:00,18:41:00,StopPoint:OCETGV INOUI-87474098,6,,1,0,
OCESN8727F3510286:2024-11-29T10:03:28Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8727F3510286:2024-11-29T10:03:28Z,19:02:00,19:04:00,StopPoint:OCETGV INOUI-87471300,1,,0,0,
OCESN8727F3510286:2024-11-29T10:03:28Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8727F3510286:2024-11-29T10:03:28Z,19:41:00,19:44:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8727F3510286:2024-11-29T10:03:28Z,20:00:00,20:04:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8727F3510286:2024-11-29T10:03:28Z,20:15:00,20:17:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8727F3510286:2024-11-29T10:03:28Z,20:31:00,20:34:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8727F3510286:2024-11-29T10:03:28Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8727F3510287:2024-11-29T10:03:28Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8727F3510287:2024-11-29T10:03:28Z,19:02:00,19:04:00,StopPoint:OCETGV INOUI-87471300,1,,0,0,
OCESN8727F3510287:2024-11-29T10:03:28Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8727F3510287:2024-11-29T10:03:28Z,19:41:00,19:44:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8727F3510287:2024-11-29T10:03:28Z,20:00:00,20:04:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8727F3510287:2024-11-29T10:03:28Z,20:15:00,20:17:00,StopPoint:OCETGV INOUI-87476317,5,,0,0,
OCESN8727F3510287:2024-11-29T10:03:28Z,20:31:00,20:34:00,StopPoint:OCETGV INOUI-87474155,6,,0,0,
OCESN8727F3510287:2024-11-29T10:03:28Z,20:46:00,20:46:00,StopPoint:OCETGV INOUI-87474098,7,,1,0,
OCESN8729F3507892:2024-12-20T00:22:47Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8729F3507892:2024-12-20T00:22:47Z,18:25:00,18:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8729F3507892:2024-12-20T00:22:47Z,19:25:00,19:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8729F3507892:2024-12-20T00:22:47Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8729F3507892:2024-12-20T00:22:47Z,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8729F3507892:2024-12-20T00:22:47Z,20:34:00,20:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8729F3507893:2024-11-29T10:03:28Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8729F3507893:2024-11-29T10:03:28Z,18:25:00,18:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8729F3507893:2024-11-29T10:03:28Z,19:25:00,19:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8729F3507893:2024-11-29T10:03:28Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8729F3507893:2024-11-29T10:03:28Z,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8729F3507893:2024-11-29T10:03:28Z,20:34:00,20:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8729F3507894:2024-11-29T10:03:28Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8729F3507894:2024-11-29T10:03:28Z,18:25:00,18:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8729F3507894:2024-11-29T10:03:28Z,19:25:00,19:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8729F3507894:2024-11-29T10:03:28Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8729F3507894:2024-11-29T10:03:28Z,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8729F3507894:2024-11-29T10:03:28Z,20:34:00,20:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8729F3507895:2024-11-29T10:03:28Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8729F3507895:2024-11-29T10:03:28Z,18:25:00,18:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8729F3507895:2024-11-29T10:03:28Z,19:25:00,19:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8729F3507895:2024-11-29T10:03:28Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8729F3507895:2024-11-29T10:03:28Z,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8729F3507895:2024-11-29T10:03:28Z,20:34:00,20:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8729F3507896:2024-11-29T10:03:28Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8729F3507896:2024-11-29T10:03:28Z,18:25:00,18:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8729F3507896:2024-11-29T10:03:28Z,19:25:00,19:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8729F3507896:2024-11-29T10:03:28Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8729F3507896:2024-11-29T10:03:28Z,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8729F3507896:2024-11-29T10:03:28Z,20:34:00,20:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8729F3507897:2024-12-17T00:21:46Z,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8729F3507897:2024-12-17T00:21:46Z,18:25:00,18:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8729F3507897:2024-12-17T00:21:46Z,19:25:00,19:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8729F3507897:2024-12-17T00:21:46Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8729F3507897:2024-12-17T00:21:46Z,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8729F3507897:2024-12-17T00:21:46Z,20:34:00,20:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8729F3507898:2024-11-29T10:03:28Z,16:43:00,16:43:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8729F3507898:2024-11-29T10:03:28Z,19:44:00,19:47:00,StopPoint:OCETGV INOUI-87476606,1,,0,0,
OCESN8729F3507898:2024-11-29T10:03:28Z,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8729F3507898:2024-11-29T10:03:28Z,20:16:00,20:19:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8729F3507898:2024-11-29T10:03:28Z,20:52:00,20:52:00,StopPoint:OCETGV INOUI-87474098,4,,1,0,
OCESN8730F3507889:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3507889:2024-11-29T10:03:28Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3507889:2024-11-29T10:03:28Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3507889:2024-11-29T10:03:28Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3507889:2024-11-29T10:03:28Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3507889:2024-11-29T10:03:28Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3507889:2024-11-29T10:03:28Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,1,0,
OCESN8730F3507889:2024-11-29T10:03:28Z,19:09:00,19:09:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3507890:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3507890:2024-11-29T10:03:28Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3507890:2024-11-29T10:03:28Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3507890:2024-11-29T10:03:28Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3507890:2024-11-29T10:03:28Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3507890:2024-11-29T10:03:28Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3507890:2024-11-29T10:03:28Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,1,0,
OCESN8730F3507890:2024-11-29T10:03:28Z,19:09:00,19:09:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3507891:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3507891:2024-11-29T10:03:28Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3507891:2024-11-29T10:03:28Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3507891:2024-11-29T10:03:28Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3507891:2024-11-29T10:03:28Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3507891:2024-11-29T10:03:28Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3507891:2024-11-29T10:03:28Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,1,0,
OCESN8730F3507891:2024-11-29T10:03:28Z,19:09:00,19:09:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3520299:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3520299:2024-11-29T10:03:28Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3520299:2024-11-29T10:03:28Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3520299:2024-11-29T10:03:28Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3520299:2024-11-29T10:03:28Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3520299:2024-11-29T10:03:28Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3520299:2024-11-29T10:03:28Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8730F3520299:2024-11-29T10:03:28Z,19:10:00,19:10:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3520300:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3520300:2024-11-29T10:03:28Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3520300:2024-11-29T10:03:28Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3520300:2024-11-29T10:03:28Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3520300:2024-11-29T10:03:28Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3520300:2024-11-29T10:03:28Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3520300:2024-11-29T10:03:28Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8730F3520300:2024-11-29T10:03:28Z,19:10:00,19:10:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3520301:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3520301:2024-11-29T10:03:28Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3520301:2024-11-29T10:03:28Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3520301:2024-11-29T10:03:28Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3520301:2024-11-29T10:03:28Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3520301:2024-11-29T10:03:28Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3520301:2024-11-29T10:03:28Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8730F3520301:2024-11-29T10:03:28Z,19:10:00,19:10:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3521335:2024-11-29T10:03:28Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3521335:2024-11-29T10:03:28Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3521335:2024-11-29T10:03:28Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3521335:2024-11-29T10:03:28Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3521335:2024-11-29T10:03:28Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3521335:2024-11-29T10:03:28Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3521335:2024-11-29T10:03:28Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8730F3521335:2024-11-29T10:03:28Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3521336:2024-12-20T00:22:47Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3521336:2024-12-20T00:22:47Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3521336:2024-12-20T00:22:47Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3521336:2024-12-20T00:22:47Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3521336:2024-12-20T00:22:47Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3521336:2024-12-20T00:22:47Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3521336:2024-12-20T00:22:47Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8730F3521336:2024-12-20T00:22:47Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3521337:2024-12-20T00:22:47Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3521337:2024-12-20T00:22:47Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3521337:2024-12-20T00:22:47Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3521337:2024-12-20T00:22:47Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3521337:2024-12-20T00:22:47Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3521337:2024-12-20T00:22:47Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3521337:2024-12-20T00:22:47Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8730F3521337:2024-12-20T00:22:47Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8730F3589390:2024-12-20T00:22:47Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8730F3589390:2024-12-20T00:22:47Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87474155,1,,0,0,
OCESN8730F3589390:2024-12-20T00:22:47Z,15:39:00,15:41:00,StopPoint:OCETGV INOUI-87476317,2,,0,0,
OCESN8730F3589390:2024-12-20T00:22:47Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8730F3589390:2024-12-20T00:22:47Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8730F3589390:2024-12-20T00:22:47Z,16:24:00,16:27:00,StopPoint:OCETGV INOUI-87476606,5,,0,0,
OCESN8730F3589390:2024-12-20T00:22:47Z,17:25:00,17:35:00,StopPoint:OCETGV INOUI-87471003,6,,0,0,
OCESN8730F3589390:2024-12-20T00:22:47Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87391003,7,,1,0,
OCESN8731F3507871:2024-11-29T10:03:28Z,18:00:00,18:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8731F3507871:2024-11-29T10:03:28Z,19:25:00,19:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8731F3507871:2024-11-29T10:03:28Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8731F3507871:2024-11-29T10:03:28Z,20:51:00,20:54:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8731F3507871:2024-11-29T10:03:28Z,21:27:00,21:27:00,StopPoint:OCETGV INOUI-87474098,4,,1,0,
OCESN8731F3507872:2024-12-20T00:22:47Z,18:00:00,18:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8731F3507872:2024-12-20T00:22:47Z,19:25:00,19:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8731F3507872:2024-12-20T00:22:47Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8731F3507872:2024-12-20T00:22:47Z,20:51:00,20:54:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8731F3507872:2024-12-20T00:22:47Z,21:27:00,21:27:00,StopPoint:OCETGV INOUI-87474098,4,,1,0,
OCESN8731F3532937:2024-12-17T00:21:46Z,17:55:00,17:55:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8731F3532937:2024-12-17T00:21:46Z,19:25:00,19:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8731F3532937:2024-12-17T00:21:46Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8731F3532937:2024-12-17T00:21:46Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87476002,3,,0,0,
OCESN8731F3532937:2024-12-17T00:21:46Z,21:27:00,21:27:00,StopPoint:OCETGV INOUI-87474098,4,,1,0,
OCESN8732F3507859:2024-12-17T00:21:46Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8732F3507859:2024-12-17T00:21:46Z,17:28:00,17:31:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8732F3507859:2024-12-17T00:21:46Z,17:54:00,17:57:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8732F3507859:2024-12-17T00:21:46Z,20:20:00,20:20:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8732F3508146:2024-11-29T10:03:28Z,16:56:00,16:56:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8732F3508146:2024-11-29T10:03:28Z,17:28:00,17:31:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8732F3508146:2024-11-29T10:03:28Z,17:54:00,17:57:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8732F3508146:2024-11-29T10:03:28Z,20:26:00,20:26:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8735F3523352:2024-11-29T10:03:28Z,18:00:00,18:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8735F3523352:2024-11-29T10:03:28Z,19:25:00,19:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8735F3523352:2024-11-29T10:03:28Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8735F3523352:2024-11-29T10:03:28Z,20:39:00,20:42:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8735F3523352:2024-11-29T10:03:28Z,20:58:00,21:01:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8735F3523352:2024-11-29T10:03:28Z,21:34:00,21:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8735F3523353:2024-11-29T10:03:28Z,18:00:00,18:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8735F3523353:2024-11-29T10:03:28Z,19:25:00,19:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8735F3523353:2024-11-29T10:03:28Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8735F3523353:2024-11-29T10:03:28Z,20:39:00,20:42:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8735F3523353:2024-11-29T10:03:28Z,20:58:00,21:01:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8735F3523353:2024-11-29T10:03:28Z,21:34:00,21:34:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,18:59:00,18:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8739F3507771:2024-12-14T00:25:12Z,20:25:00,20:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,21:03:00,21:06:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,21:28:00,21:31:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,21:41:00,21:44:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,22:00:00,22:03:00,StopPoint:OCETGV INOUI-87476002,5,,0,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,22:14:00,22:16:00,StopPoint:OCETGV INOUI-87476317,6,,0,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,22:30:00,22:33:00,StopPoint:OCETGV INOUI-87474155,7,,0,0,
OCESN8739F3507771:2024-12-14T00:25:12Z,22:45:00,22:45:00,StopPoint:OCETGV INOUI-87474098,8,,1,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,18:59:00,18:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8739F3507772:2024-12-19T00:34:06Z,20:25:00,20:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,21:03:00,21:06:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,21:28:00,21:31:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,21:41:00,21:44:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,22:00:00,22:03:00,StopPoint:OCETGV INOUI-87476002,5,,0,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,22:14:00,22:16:00,StopPoint:OCETGV INOUI-87476317,6,,0,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,22:30:00,22:33:00,StopPoint:OCETGV INOUI-87474155,7,,0,0,
OCESN8739F3507772:2024-12-19T00:34:06Z,22:45:00,22:45:00,StopPoint:OCETGV INOUI-87474098,8,,1,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,18:59:00,18:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8739F3507773:2024-12-14T00:25:12Z,20:25:00,20:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,21:03:00,21:06:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,21:28:00,21:31:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,21:41:00,21:44:00,StopPoint:OCETGV INOUI-87476200,4,,0,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,22:00:00,22:03:00,StopPoint:OCETGV INOUI-87476002,5,,0,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,22:14:00,22:16:00,StopPoint:OCETGV INOUI-87476317,6,,0,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,22:30:00,22:33:00,StopPoint:OCETGV INOUI-87474155,7,,0,0,
OCESN8739F3507773:2024-12-14T00:25:12Z,22:45:00,22:45:00,StopPoint:OCETGV INOUI-87474098,8,,1,0,
OCESN8739F3507774:2024-12-14T00:25:12Z,18:59:00,18:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8739F3507774:2024-12-14T00:25:12Z,20:25:00,20:29:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8739F3507774:2024-12-14T00:25:12Z,21:03:00,21:06:00,StopPoint:OCETGV INOUI-87471300,2,,0,0,
